name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
img: line_black.png - text: line black + text: 青 の線,custom,line_blue.png,image,0.687317967414856,color-line,large,custom-image
img: line_black.png - text: line black + text: 黒 の線,custom,line_red.png,image,0.6762195229530334,color-line,large,custom-image
img: line_black.png - text: line black + text: 黒 の線,custom,line_blue.png,image,0.698567271232605,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: line red,custom,line_red.png,image,0.7437494993209839,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: line red,custom,line_blue.png,image,0.7363119125366211,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: line blue,custom,line_red.png,image,0.6822031736373901,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: line blue,custom,line_blue.png,image,0.7618237137794495,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: line black,custom,line_red.png,image,0.711374819278717,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: line black,custom,line_blue.png,image,0.7447627186775208,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: 青 の線,custom,line_red.png,image,0.8643137216567993,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: 青 の線,custom,line_blue.png,image,0.9018867015838623,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: 黒 の線,custom,line_red.png,image,0.8504026532173157,color-line,large,custom-image
img: line_black.png - text: 赤 の線 + text: 黒 の線,custom,line_blue.png,image,0.8827226161956787,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: line red,custom,line_red.png,image,0.7423114776611328,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: line red,custom,line_blue.png,image,0.735343873500824,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: line blue,custom,line_red.png,image,0.6840273141860962,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: line blue,custom,line_blue.png,image,0.762843132019043,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: line black,custom,line_red.png,image,0.7069526314735413,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: line black,custom,line_blue.png,image,0.7399242520332336,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: 赤 の線,custom,line_red.png,image,0.8662823438644409,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: 赤 の線,custom,line_blue.png,image,0.9034894108772278,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: 黒 の線,custom,line_red.png,image,0.8636044263839722,color-line,large,custom-image
img: line_black.png - text: 青 の線 + text: 黒 の線,custom,line_blue.png,image,0.8962828516960144,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: line red,custom,line_red.png,image,0.742587685585022,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: line red,custom,line_blue.png,image,0.7387482523918152,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: line blue,custom,line_red.png,image,0.681320071220398,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: line blue,custom,line_blue.png,image,0.7641696333885193,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: line black,custom,line_red.png,image,0.7048937678337097,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: line black,custom,line_blue.png,image,0.7413312792778015,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: 赤 の線,custom,line_red.png,image,0.8388892412185669,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: 赤 の線,custom,line_blue.png,image,0.8794816732406616,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: 青 の線,custom,line_red.png,image,0.8489834070205688,color-line,large,custom-image
img: line_black.png - text: 黒 の線 + text: 青 の線,custom,line_blue.png,image,0.8903680443763733,color-line,large,custom-image
