name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
img: Tour-Eiffel.jpg - text: UK + text: USA,custom,TOKYO-SKYTREE.jpg,image,0.6914226412773132,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: USA,custom,Statue-of-Liberty.jpg,image,0.7053895592689514,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: USA,custom,Big-Ben.jpg,image,0.5378612279891968,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: France,custom,TOKYO-TOWER.jpg,image,0.605829656124115,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: France,custom,TOKYO-SKYTREE.jpg,image,0.5197583436965942,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: France,custom,Tour-Eiffel.jpg,image,0.6946507692337036,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: France,custom,Big-Ben.jpg,image,0.5592436790466309,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: USA,custom,TOKYO-TOWER.jpg,image,0.6023098230361938,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: USA,custom,TOKYO-SKYTREE.jpg,image,0.5425171852111816,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: USA,custom,Tour-Eiffel.jpg,image,0.6638511419296265,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: USA,custom,Big-Ben.jpg,image,0.5572277307510376,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: UK,custom,TOKYO-TOWER.jpg,image,0.6114768385887146,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: UK,custom,TOKYO-SKYTREE.jpg,image,0.5391981601715088,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: UK,custom,Tour-Eiffel.jpg,image,0.6624119281768799,object,base,custom-image
img: Statue-of-Liberty.jpg - text: Japan + text: UK,custom,Big-Ben.jpg,image,0.6246426105499268,object,base,custom-image
