name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
text color black text 青,text,text_color-black_text-赤.png,image,0.27181267738342285,color-text,base,text-image
text color black text 青,text,text_color-black_text-青.png,image,0.27390673756599426,color-text,base,text-image
text color black text 青,text,text_color-black_text-黒.png,image,0.2554774284362793,color-text,base,text-image
text color black text 黒,text,text_color-red_text-red.png,image,0.2680085599422455,color-text,base,text-image
text color black text 黒,text,text_color-red_text-blue.png,image,0.27669909596443176,color-text,base,text-image
text color black text 黒,text,text_color-red_text-black.png,image,0.30382129549980164,color-text,base,text-image
text color black text 黒,text,text_color-red_text-赤.png,image,0.26161691546440125,color-text,base,text-image
text color black text 黒,text,text_color-red_text-青.png,image,0.26362767815589905,color-text,base,text-image
text color black text 黒,text,text_color-red_text-黒.png,image,0.24879667162895203,color-text,base,text-image
text color black text 黒,text,text_color-blue_text-red.png,image,0.2616567611694336,color-text,base,text-image
text color black text 黒,text,text_color-blue_text-blue.png,image,0.26720431447029114,color-text,base,text-image
text color black text 黒,text,text_color-blue_text-black.png,image,0.2971981465816498,color-text,base,text-image
text color black text 黒,text,text_color-blue_text-赤.png,image,0.26267918944358826,color-text,base,text-image
text color black text 黒,text,text_color-blue_text-青.png,image,0.26360151171684265,color-text,base,text-image
text color black text 黒,text,text_color-blue_text-黒.png,image,0.24756228923797607,color-text,base,text-image
text color black text 黒,text,text_color-black_text-red.png,image,0.2557428181171417,color-text,base,text-image
text color black text 黒,text,text_color-black_text-blue.png,image,0.2691813111305237,color-text,base,text-image
